word,x,y,x_mod,y_mod
Tornadoes,-52.67550659,21.04354477,-526.7550659,210.4354477
Economics,-52.93099213,21.82161903,-529.3099213,218.2161903
Dioxide,-53.91511917,22.25367928,-539.1511917,222.5367928
Tax,-53.11355209,22.70057297,-531.1355209,227.0057297
Levels,-53.77140045,24.50227165,-537.7140045,245.0227165
Malaria,-52.75760269,24.40250206,-527.5760269,244.0250206
Mosquito,-52.71183014,24.55366516,-527.1183014,245.5366516
Borne,-52.53095245,24.85370064,-525.3095245,248.5370064
Diseases,-52.40436172,25.09321785,-524.0436172,250.9321785
Livestock,-52.20601654,25.54382896,-522.0601654,255.4382896
Security,-51.8561554,26.6275444,-518.561554,266.275444
Subsidies,-51.83786774,26.61343956,-518.3786774,266.1343956
Melt,-49.99687195,29.34729385,-499.9687195,293.4729385
Refugees,-50.34557343,29.58023071,-503.4557343,295.8023071
Reefs,-50.12870407,29.77384758,-501.2870407,297.7384758
Crop,-51.16558838,30.89023972,-511.6558838,308.9023972
Production,-51.20534515,30.94281769,-512.0534515,309.4281769
Acidification,-46.99318314,31.58530235,-469.9318314,315.8530235
Currents,-46.7862587,31.37185097,-467.862587,313.7185097
Snowpack,-44.09262848,31.96599388,-440.9262848,319.6599388
Lake,-58.19868851,-7.56631422,-581.9868851,-75.6631422
Mead,-58.20121765,-7.559853554,-582.0121765,-75.59853554
Tahoe,-58.19421768,-7.576077461,-581.9421768,-75.76077461
Underlying,-58.64309311,18.45829201,-586.4309311,184.5829201
Sensitivity,-58.79878998,18.23616219,-587.9878998,182.3616219
Tipping,-58.88461685,19.43377876,-588.8461685,194.3377876
Point,-47.29803848,18.33693123,-472.9803848,183.3693123
Degrees,-58.90432739,19.59256935,-589.0432739,195.9256935
Glance,-41.12026596,25.38917351,-411.2026596,253.8917351
frequently,53.59482956,-24.89615059,535.9482956,-248.9615059
issues,53.28525925,-23.75447464,532.8525925,-237.5447464
glance,-46.89057541,18.9825573,-468.9057541,189.825573
summaries,-44.41093445,-27.09916496,-444.1093445,-270.9916496
Bullet,-47.03949738,18.51464462,-470.3949738,185.1464462
information,-26.17687225,-0.960120976,-261.7687225,-9.60120976
groups,12.01783752,10.28474522,120.1783752,102.8474522
Heartland,-20.48629761,36.02227783,-204.8629761,360.2227783
commentary,-25.22622108,12.73896599,-252.2622108,127.3896599
refugees,20.11781502,-36.93883514,201.1781502,-369.3883514
asserted,19.58395576,-36.65481567,195.8395576,-366.5481567
crop,-23.61604881,-20.67913246,-236.1604881,-206.7913246
failures,16.9172802,-2.229832649,169.172802,-22.29832649
spawning,20.5945549,-36.14774704,205.945549,-361.4774704
debunks,32.4345665,18.66989517,324.345665,186.6989517
size,-2.939793348,-21.92293739,-29.39793348,-219.2293739
Claims,46.8142395,-17.84876823,468.142395,-178.4876823
malaria,-34.09236145,-32.20954132,-340.9236145,-322.0954132
ranchers,-20.2651844,-20.04927635,-202.651844,-200.4927635
consumption,-20.24749756,-19.71839714,-202.4749756,-197.1839714
virtually,-19.63984489,-19.05143356,-196.3984489,-190.5143356
beef,-20.88374901,-19.06196785,-208.8374901,-190.6196785
case,-0.519226849,1.967873096,-5.19226849,19.67873096
Bears,-43.19655609,18.21762276,-431.9655609,182.1762276
dramatically,-15.27476788,-27.19599724,-152.7476788,-271.9599724
imminent,-18.18107605,-29.53991318,-181.8107605,-295.3991318
demise,-18.18260002,-29.62128258,-181.8260002,-296.2128258
defy,-18.41156006,-29.59832573,-184.1156006,-295.9832573
outlets,-10.89739799,-46.53172684,-108.9739799,-465.3172684
objective,6.65502739,5.051407337,66.5502739,50.51407337
aka,32.34848785,-0.066867851,323.4848785,-0.66867851
pandemic,21.11349297,-41.33090973,211.1349297,-413.3090973
shutdown,21.29281807,-41.23643875,212.9281807,-412.3643875
alarmists,33.11156082,-0.662411511,331.1156082,-6.62411511
entirely,10.30041027,-8.649847031,103.0041027,-86.49847031
truth,21.64106178,3.75638032,216.4106178,37.5638032
claimed,37.42454529,-34.16099167,374.2454529,-341.6099167
currents,36.35801697,-34.88484955,363.5801697,-348.8484955
vortex,-19.95506287,-28.81664085,-199.5506287,-288.1664085
claiming,-1.798909426,6.91427803,-17.98909426,69.1427803
sense,28.37701035,36.45387268,283.7701035,364.5387268
defies,28.40485382,36.36584091,284.0485382,363.6584091
bureaucrats,-10.47854328,-46.58929825,-104.7854328,-465.8929825
Six,-30.67116165,-8.368924141,-306.7116165,-83.68924141
remains,-22.5060463,-36.76112747,-225.060463,-367.6112747
modestly,17.10393715,-42.76098251,171.0393715,-427.6098251
value,27.94037437,14.0633564,279.4037437,140.633564
highly,41.90830231,6.855347157,419.0830231,68.55347157
calculation,27.36482811,-16.52988625,273.6482811,-165.2988625
SUVs,9.153488159,-36.09304428,91.53488159,-360.9304428
severity,52.76665497,-9.144828796,527.6665497,-91.44828796
index,28.75809669,-13.92346096,287.5809669,-139.2346096
Moreover,26.73980713,2.206312656,267.3980713,22.06312656
hands,29.35017586,16.58237267,293.5017586,165.8237267
full,28.95629501,-54.06368637,289.5629501,-540.6368637
membership,12.41261387,16.92700386,124.1261387,169.2700386
AMS,-19.55319214,-1.472035885,-195.5319214,-14.72035885
Reference,-37.09584808,10.83916092,-370.9584808,108.3916092
network,-36.7205658,10.80503845,-367.205658,108.0503845
strength,47.49706268,-19.51407051,474.9706268,-195.1407051
determining,48.10626984,-19.92105484,481.0626984,-199.2105484
fund,47.39701843,-20.83637428,473.9701843,-208.3637428
deploy,47.41399765,-20.9004612,474.1399765,-209.004612
military,47.778965,-21.09951019,477.78965,-210.9951019
though,35.33057404,5.932483196,353.3057404,59.32483196
Russia,-2.51646471,-21.67808151,-25.1646471,-216.7808151
Canada,-11.93361568,29.18738365,-119.3361568,291.8738365
subtropical,16.97243881,-29.41183281,169.7243881,-294.1183281
poles,-8.024487495,-36.96840668,-80.24487495,-369.6840668
thriving,-8.400114059,-37.06463623,-84.00114059,-370.6463623
equator,-8.231405258,-36.83397675,-82.31405258,-368.3397675
relatively,18.16473579,-33.05723953,181.6473579,-330.5723953
steady,14.80493641,-34.20645905,148.0493641,-342.0645905
acceleration,26.99410629,-32.46545792,269.9410629,-324.6545792
pre,-23.13366508,-11.33232307,-231.3366508,-113.3232307
crisis,7.897997856,-7.038985729,78.97997856,-70.38985729
substantially,-22.43949509,-24.1916523,-224.3949509,-241.916523
harms,10.44602966,-12.96913815,104.4602966,-129.6913815
Occasional,12.63212109,-35.23651123,126.3212109,-352.3651123
Alarmists,29.26789665,20.3710556,292.6789665,203.710556
allies,13.47917843,9.993967056,134.7917843,99.93967056
utilized,-7.313970566,10.12464333,-73.13970566,101.2464333
artificial,-15.64124966,-15.21355629,-156.4124966,-152.1355629
asphalt,-15.4784584,-15.37146568,-154.784584,-153.7146568
assert,24.51392174,5.214447021,245.1392174,52.14447021
subsidies,-9.194553375,-21.13853836,-91.94553375,-211.3853836
playing,47.01133728,-3.092349529,470.1133728,-30.92349529
field,13.51680088,-9.222690582,135.1680088,-92.22690582
purpose,9.81073761,25.61690331,98.1073761,256.1690331
tax,-14.96992779,-21.6319561,-149.6992779,-216.319561
conventional,-9.458556175,-21.14042473,-94.58556175,-211.4042473
purchase,-11.06664276,-19.76364326,-110.6664276,-197.6364326
taxes,-14.16020298,-22.41168404,-141.6020298,-224.1168404
collected,-13.0062151,-21.5506649,-130.062151,-215.506649
revenue,-15.1229372,-21.69451904,-151.229372,-216.9451904
returned,-13.10113621,-21.5864048,-131.0113621,-215.864048
signaled,28.79244041,19.37262535,287.9244041,193.7262535
typically,8.931523323,-36.53295135,89.31523323,-365.3295135
masses,1.388660431,-37.54655457,13.88660431,-375.4655457
tornado,-26.92080498,-1.881245971,-269.2080498,-18.81245971
concise,52.92464066,-24.2653656,529.2464066,-242.653656
designed,-45.55354309,-25.97751427,-455.5354309,-259.7751427
library,-45.81105042,-25.53861618,-458.1105042,-255.3861618
rebuttals,-46.32978821,-24.90816689,-463.2978821,-249.0816689
legislators,-46.44296265,-24.74943542,-464.4296265,-247.4943542
teachers,-46.62691879,-24.38751984,-466.2691879,-243.8751984
students,-47.2503891,-24.19526482,-472.503891,-241.9526482
laymen,-47.06251907,-23.82089424,-470.6251907,-238.2089424
easily,-47.16462708,-23.59573936,-471.6462708,-235.9573936
exaggerations,-47.39714432,-23.32155418,-473.9714432,-233.2155418
perspectives,-47.17916489,-20.70923996,-471.7916489,-207.0923996
presented,-48.2124939,-20.13374138,-482.124939,-201.3374138
scares,-47.06745911,-20.26176643,-470.6745911,-202.6176643
proper,-47.08331299,-20.25196838,-470.8331299,-202.5196838
topic,-47.11962128,-3.52152586,-471.1962128,-35.2152586
Subscribe,8.37451458,51.94987106,83.7451458,519.4987106
weekly,8.770650864,52.3965416,87.70650864,523.965416
digest,8.895254135,52.5518074,88.95254135,525.518074
alias,9.041480064,53.25344467,90.41480064,532.5344467
Sterling,8.721321106,54.05503464,87.21321106,540.5503464
Burnett,8.570982933,54.19713211,85.70982933,541.9713211
fellow,7.920639038,55.01977539,79.20639038,550.1977539
managing,7.425793648,55.3253212,74.25793648,553.253212
editor,7.349644661,55.39471054,73.49644661,553.9471054
Environment,7.050344944,55.64519501,70.50344944,556.4519501
WordPress,-51.30030823,-11.28772068,-513.0030823,-112.8772068
Theme,-51.18060684,-11.37364578,-511.8060684,-113.7364578
MH,-51.0934639,-11.41315842,-510.934639,-114.1315842
Themes,-50.97239685,-11.49035931,-509.7239685,-114.9035931
cookies,-50.7122612,-11.69756794,-507.122612,-116.9756794
give,-50.22602081,-11.42073345,-502.2602081,-114.2073345
experience,-50.0129509,-12.18066025,-500.129509,-121.8066025
site,-47.34954071,26.05347633,-473.4954071,260.5347633
happy,-47.13551712,26.5048275,-471.3551712,265.048275
Ok,-47.07189941,26.50293732,-470.7189941,265.0293732
Grist,-47.62778091,7.605431557,-476.2778091,76.05431557
Advice,-47.30649185,8.943606377,-473.0649185,89.43606377
Fix,-48.22905731,8.108147621,-482.2905731,81.08147621
Podcast,-48.07504654,8.236397743,-480.7504654,82.36397743
Member,-49.30400848,10.1180563,-493.0400848,101.180563
Bureau,-8.587245941,34.74286652,-85.87245941,347.4286652
skeptical,12.85069466,25.91303444,128.5069466,259.1303444
complete,12.95710468,25.88009071,129.5710468,258.8009071
series,13.46155071,26.39888573,134.6155071,263.9888573
Denial,17.16003799,28.36660576,171.6003799,283.6660576
Argument,17.27859688,28.15626717,172.7859688,281.5626717
Individual,-11.93462467,-5.37953949,-119.3462467,-53.7953949
appear,1.735713363,14.80028343,17.35713363,148.0028343
hundred,37.4650383,-30.7284317,374.650383,-307.284317
receded,19.09026337,-58.21648788,190.9026337,-582.1648788
Wagga,24.46479034,-51.1302948,244.6479034,-511.302948
hoax,17.11030769,28.88693428,171.1030769,288.8693428
Position,29.64696503,7.662289143,296.4696503,76.62289143
collusion,27.77688026,-50.43632889,277.7688026,-504.3632889
refuted,28.06604004,-50.82375336,280.6604004,-508.2375336
trust,47.48217773,-11.57106209,474.8217773,-115.7106209
unproven,47.47061539,-11.56069183,474.7061539,-115.6069183
blocking,12.75512981,-55.20764542,127.5512981,-552.0764542
south,12.70394135,-55.20911789,127.0394135,-552.0911789
impossible,9.813321114,-3.029375315,98.13321114,-30.29375315
week,34.96802902,-50.07274628,349.6802902,-500.7274628
Chaotic,34.04896164,-50.18729401,340.4896164,-501.8729401
Holocene,-16.21462631,-50.48146057,-162.1462631,-504.8146057
Climatic,-16.37020302,-50.71366882,-163.7020302,-507.1366882
Optimum,-15.98980522,-50.46421432,-159.8980522,-504.6421432
Vineland,28.34092331,-53.80305862,283.4092331,-538.0305862
grapes,28.34810638,-53.82128906,283.4810638,-538.2128906
null,39.27041245,8.094054222,392.7041245,80.94054222
dwarf,42.03087234,-27.53898048,420.3087234,-275.3898048
recovering,23.66245842,-54.17308807,236.6245842,-541.7308807
LIA,23.6204052,-54.17327499,236.204052,-541.7327499
dodge,32.06468201,-39.0291481,320.6468201,-390.291481
subject,8.596345901,34.77994537,85.96345901,347.7994537
accounts,32.31072617,-38.40836716,323.1072617,-384.0836716
proof,31.22862244,-37.26385498,312.2862244,-372.6385498
Geological,-29.36004829,25.92074776,-293.6004829,259.2074776
importance,41.14110947,-13.84780884,411.4110947,-138.4780884
Historically,42.09297562,-26.9382515,420.9297562,-269.382515
stupid,38.69869995,-26.77773666,386.9869995,-267.7773666
Kyoto,21.55761909,-57.13888168,215.5761909,-571.3888168
effort,21.78792953,-57.02034378,217.8792953,-570.2034378
sink,38.38482285,-25.06971359,383.8482285,-250.6971359
mitigation,37.88909531,-24.69499016,378.8909531,-246.9499016
Cryosphere,13.34559155,31.26435089,133.4559155,312.6435089
Part,-18.34548759,-60.17945099,-183.4548759,-601.7945099
guide,-19.62600136,-58.9913063,-196.2600136,-589.913063
Objection,-19.63349533,-58.98481369,-196.3349533,-589.8481369
Answer,-5.120049953,58.01286316,-51.20049953,580.1286316
wonder,4.378278255,-3.275724173,43.78278255,-32.75724173
image,-40.6900444,20.91363716,-406.900444,209.1363716
urbanization,-32.91312027,12.58678818,-329.1312027,125.8678818
draw,25.02938843,-6.668888092,250.2938843,-66.68888092
conclusions,25.27685738,-6.363762856,252.7685738,-63.63762856
read,20.01081467,14.22871304,200.1081467,142.2871304
plenty,30.62688637,-37.289711,306.2688637,-372.89711
Records,-34.30643845,14.05049992,-343.0643845,140.5049992
assumptions,34.98899078,11.912467,349.8899078,119.12467
corrections,28.47467041,-7.165485382,284.7467041,-71.65485382
differing,28.3302269,-7.415608883,283.302269,-74.15608883
station,-35.48362732,10.43031979,-354.8362732,104.3031979
readings,-30.46853447,-37.14167786,-304.6853447,-371.4167786
Clearly,20.27796936,-19.38596535,202.7796936,-193.8596535
problems,-15.29401588,3.633457422,-152.9401588,36.33457422
Only,-15.23504257,17.17759895,-152.3504257,171.7759895
Sure,25.36537361,-51.10577774,253.6537361,-511.0577774
James,-13.52048302,24.85636711,-135.2048302,248.5636711
via,-26.4717865,15.02600765,-264.717865,150.2600765
picture,20.34614372,-9.435014725,203.4614372,-94.35014725
nature,-34.73752594,36.36061096,-347.3752594,363.6061096
positions,3.434853554,8.695309639,34.34853554,86.95309639
speak,4.779651642,-0.904703498,47.79651642,-9.04703498
Given,24.89365578,-13.75989246,248.9365578,-137.5989246
absence,25.83047295,-12.15631771,258.3047295,-121.5631771
understood,46.99049759,9.296433449,469.9049759,92.96433449
somewhat,17.53434753,6.232285023,175.3434753,62.32285023
behavior,45.03290939,-7.29528141,450.3290939,-72.9528141
Understanding,-0.875680983,38.60571671,-8.75680983,386.0571671
Now,-29.46369171,13.67926502,-294.6369171,136.7926502
judge,8.052641869,30.14097977,80.52641869,301.4097977
thawing,1.472832561,-47.16609192,14.72832561,-471.6609192
Stick,10.523489,28.24379349,105.23489,282.4379349
foundation,6.534236908,-19.35796165,65.34236908,-193.5796165
invalid,5.255646229,8.496603966,52.55646229,84.96603966
brought,22.72637177,-0.821434557,227.2637177,-8.21434557
fail,43.83495712,-9.442761421,438.3495712,-94.42761421
seriously,8.180836678,5.320514679,81.80836678,53.20514679
worried,13.83419037,2.715731382,138.3419037,27.15731382
geological,-10.74748325,-32.63096237,-107.4748325,-326.3096237
expect,6.276863098,-5.250494003,62.76863098,-52.50494003
recovery,-15.42035198,-44.18731689,-154.2035198,-441.8731689
implicit,36.99605179,6.160953045,369.9605179,61.60953045
assumption,23.26644325,17.10837555,232.6644325,171.0837555
Correlation,18.04925346,-14.61942863,180.4925346,-146.1942863
causation,18.05230141,-14.66010761,180.5230141,-146.6010761
glacial,6.333100796,-46.36258316,63.33100796,-463.6258316
interglacial,6.733212948,-45.85808563,67.33212948,-458.5808563
behind,-6.695363522,-1.202345848,-66.95363522,-12.02345848
Very,9.327032089,17.03271675,93.27032089,170.3271675
Any,17.85728455,-11.80240917,178.5728455,-118.0240917
generally,18.73738289,-34.29302979,187.3738289,-342.9302979
implemented,1.788452387,-10.09692383,17.88452387,-100.9692383
kind,17.76495743,14.11451817,177.6495743,141.1451817
required,18.32755852,13.95512581,183.2755852,139.5512581
potentially,-3.342366457,-9.77664566,-33.42366457,-97.7664566
Office,-23.01394081,38.45378876,-230.1394081,384.5378876
Hadley,-22.84745789,39.41749573,-228.4745789,394.1749573
contradict,-7.858091831,-43.71897125,-78.58091831,-437.1897125
upper,31.93947029,-13.04090214,319.3947029,-130.4090214
wave,29.61635208,-13.99399185,296.1635208,-139.9399185
anomaly,-29.63262939,6.369293213,-296.3262939,63.69293213
quiet,14.80534458,-48.30346298,148.0534458,-483.0346298
October,-12.46209717,7.680882931,-124.6209717,76.80882931
After,-7.820697308,-2.272135735,-78.20697308,-22.72135735
try,23.68548012,20.4695034,236.8548012,204.695034
testimony,-35.61309814,1.071433902,-356.1309814,10.71433902
humanity,8.34862709,-16.61866951,83.4862709,-166.1866951
Political,-0.062470451,41.91917801,-0.62470451,419.1917801
middle,-17.23519325,-29.9059639,-172.3519325,-299.059639
Image,-44.48513794,18.85329056,-444.8513794,188.5329056
licensed,-44.42342377,19.00343513,-444.2342377,190.0343513
RF,-44.17638779,19.62623024,-441.7638779,196.2623024
printable,-46.09051132,19.00989723,-460.9051132,190.0989723
PDF,-46.33697128,18.89411926,-463.3697128,188.9411926
CAAG,-45.8265419,18.65958786,-458.265419,186.5958786
Almost,-31.19071007,11.87904453,-311.9071007,118.7904453
benefiting,17.2888546,-37.48683548,172.888546,-374.8683548
Also,-34.73121262,-2.733085394,-347.3121262,-27.33085394
neither,22.73298836,2.135879755,227.3298836,21.35879755
illustrate,13.58791351,-34.53743744,135.8791351,-345.3743744
Internet,-28.96739388,1.618372679,-289.6739388,16.18372679
chart,-36.79512024,14.49485874,-367.9512024,144.9485874
Disasters,-3.023559332,32.6842041,-30.23559332,326.842041
Further,-31.83124924,39.62290573,-318.3124924,396.2290573
Reading,-27.24928856,12.59144497,-272.4928856,125.9144497
UN,-26.30475426,43.33366013,-263.0475426,433.3366013
WattsUpWithThat,-29.06413841,10.68854713,-290.6413841,106.8854713
wattsupwiththat,-29.10741806,10.64836216,-291.0741806,106.4836216
